,force
2141,663.0
2142,664.0
2143,663.0
2144,663.0
2145,664.0
2146,663.0
2147,663.0
2148,664.0
2149,663.0
2150,664.0
2151,663.0
2152,663.0
2153,664.0
2154,663.0
2155,663.0
2156,664.0
2157,663.0
2158,663.0
2159,664.0
2160,663.0
2161,663.0
2162,664.0
2163,663.0
2164,663.0
2165,664.0
2166,663.0
2167,663.0
2168,663.0
2169,663.0
2170,664.0
2171,664.0
2172,663.0
2173,663.0
2174,663.0
2175,663.0
2176,663.0
2177,663.0
2178,663.0
2179,664.0
2180,663.0
2181,663.0
2182,664.0
2183,663.0
2184,663.0
2185,664.0
2186,663.0
2187,663.0
2188,664.0
2189,663.0
2190,663.0
2191,663.0
2192,663.0
2193,664.0
2194,663.0
2195,663.0
2196,664.0
2197,663.0
2198,663.0
2199,664.0
2200,663.0
2201,663.0
2202,664.0
2203,663.0
2204,663.0
2205,664.0
2206,663.0
2207,663.0
2208,664.0
2209,663.0
2210,664.0
2211,664.0
2212,663.0
2213,664.0
2214,663.0
2215,662.0
2216,664.0
2217,663.0
2218,663.0
2219,664.0
2220,663.0
2221,663.0
2222,664.0
2223,663.0
2224,663.0
2225,664.0
2226,663.0
2227,663.0
2228,663.0
2229,663.0
2230,663.0
2231,664.0
2232,663.0
2233,663.0
2234,663.0
2235,663.0
2236,664.0
2237,663.0
2238,663.0
2239,664.0
2240,663.0
2241,663.0
2242,664.0
2243,663.0
2244,663.0
2245,664.0
2246,663.0
2247,664.0
2248,664.0
2249,663.0
2250,663.0
2251,664.0
2252,663.0
2253,664.0
2254,663.0
2255,663.0
2256,663.0
2257,663.0
2258,663.0
2259,664.0
2260,663.0
2261,663.0
2262,664.0
2263,663.0
2264,663.0
2265,664.0
2266,663.0
2267,663.0
2268,664.0
2269,663.0
2270,663.0
2271,664.0
2272,662.0
2273,664.0
2274,663.0
2275,663.0
2276,664.0
2277,663.0
2278,663.0
2279,663.0
2280,663.0
2281,663.0
2282,664.0
2283,663.0
2284,663.0
2285,664.0
2286,663.0
2287,663.0
2288,664.0
2289,663.0
2290,660.0
2291,664.0
2292,663.0
2293,663.0
2294,663.0
2295,663.0
2296,663.0
2297,663.0
2298,663.0
2299,663.0
2300,663.0
2301,663.0
2302,664.0
2303,663.0
2304,663.0
2305,664.0
2306,663.0
2307,663.0
2308,664.0
2309,663.0
2310,664.0
2311,663.0
2312,663.0
2313,663.0
2314,663.0
2315,663.0
2316,664.0
2317,663.0
2318,663.0
2319,663.0
2320,663.0
2321,663.0
2322,664.0
2323,663.0
2324,663.0
2325,663.0
2326,663.0
2327,663.0
2328,663.0
2329,663.0
2330,663.0
2331,664.0
2332,663.0
2333,663.0
2334,663.0
2335,662.0
2336,663.0
2337,663.0
2338,663.0
2339,664.0
2340,663.0
2341,663.0
2342,663.0
2343,663.0
2344,663.0
2345,663.0
2346,663.0
2347,663.0
2348,664.0
2349,663.0
2350,663.0
2351,663.0
2352,663.0
2353,663.0
2354,663.0
2355,663.0
2356,663.0
2357,664.0
2358,663.0
2359,664.0
2360,663.0
2361,663.0
2362,664.0
2363,663.0
2364,663.0
2365,664.0
2366,663.0
2367,663.0
2368,663.0
2369,663.0
2370,663.0
2371,664.0
2372,663.0
2373,663.0
2374,663.0
2375,663.0
2376,663.0
2377,663.0
2378,663.0
2379,663.0
2380,663.0
2381,663.0
2382,663.0
2383,663.0
2384,663.0
2385,664.0
2386,663.0
2387,663.0
2388,664.0
2389,663.0
2390,663.0
2391,664.0
2392,662.0
2393,663.0
2394,664.0
2395,662.0
2396,663.0
2397,663.0
2398,663.0
2399,663.0
2400,663.0
2401,663.0
2402,663.0
2403,663.0
2404,663.0
2405,664.0
2406,663.0
2407,663.0
2408,664.0
2409,663.0
2410,663.0
2411,664.0
2412,663.0
2413,663.0
2414,664.0
2415,663.0
2416,663.0
2417,664.0
2418,663.0
2419,663.0
2420,664.0
2421,662.0
2422,663.0
2423,663.0
2424,663.0
2425,664.0
2426,663.0
2427,663.0
2428,664.0
2429,663.0
2430,663.0
2431,664.0
2432,663.0
2433,663.0
2434,663.0
2435,663.0
2436,663.0
2437,663.0
2438,663.0
2439,663.0
2440,663.0
2441,662.0
2442,664.0
2443,663.0
2444,662.0
2445,663.0
2446,663.0
2447,663.0
2448,663.0
2449,663.0
2450,663.0
2451,664.0
2452,663.0
2453,663.0
2454,664.0
2455,663.0
2456,663.0
2457,663.0
2458,663.0
2459,663.0
2460,663.0
2461,663.0
2462,663.0
2463,663.0
2464,663.0
2465,663.0
2466,663.0
2467,663.0
2468,664.0
2469,663.0
2470,663.0
2471,664.0
2472,663.0
2473,663.0
2474,663.0
2475,663.0
2476,663.0
2477,664.0
2478,663.0
2479,663.0
2480,663.0
2481,663.0
2482,664.0
2483,663.0
2484,663.0
2485,664.0
2486,663.0
2487,663.0
2488,664.0
2489,663.0
2490,663.0
2491,664.0
2492,663.0
2493,663.0
2494,663.0
2495,663.0
2496,663.0
2497,664.0
2498,662.0
2499,663.0
2500,664.0
2501,663.0
2502,664.0
2503,663.0
2504,663.0
2505,664.0
2506,663.0
2507,663.0
2508,664.0
2509,663.0
2510,663.0
2511,663.0
2512,663.0
2513,663.0
2514,664.0
2515,663.0
2516,663.0
2517,664.0
2518,663.0
2519,663.0
2520,664.0
2521,663.0
2522,663.0
2523,663.0
2524,663.0
2525,664.0
2526,663.0
2527,663.0
2528,663.0
2529,663.0
2530,663.0
2531,664.0
2532,663.0
2533,663.0
2534,664.0
2535,663.0
2536,663.0
2537,663.0
2538,663.0
2539,663.0
2540,664.0
2541,663.0
2542,663.0
2543,663.0
2544,663.0
2545,663.0
2546,663.0
2547,663.0
2548,663.0
2549,663.0
2550,663.0
2551,664.0
2552,663.0
2553,663.0
2554,664.0
2555,663.0
2556,663.0
2557,664.0
2558,663.0
2559,663.0
2560,663.0
2561,663.0
2562,664.0
2563,664.0
2564,662.0
2565,663.0
2566,663.0
2567,663.0
2568,664.0
2569,663.0
2570,663.0
2571,664.0
2572,663.0
2573,663.0
2574,663.0
2575,663.0
2576,663.0
2577,664.0
2578,663.0
2579,663.0
2580,664.0
2581,663.0
2582,663.0
2583,664.0
2584,663.0
2585,663.0
2586,664.0
2587,663.0
2588,664.0
2589,663.0
2590,663.0
2591,664.0
2592,663.0
2593,663.0
2594,664.0
2595,663.0
2596,663.0
2597,664.0
2598,663.0
2599,663.0
2600,663.0
2601,663.0
2602,663.0
2603,664.0
2604,663.0
2605,663.0
2606,663.0
2607,663.0
2608,663.0
2609,664.0
2610,662.0
2611,663.0
2612,663.0
2613,663.0
2614,664.0
2615,663.0
2616,663.0
2617,664.0
2618,663.0
2619,663.0
2620,664.0
2621,663.0
2622,663.0
2623,664.0
2624,663.0
2625,663.0
2626,663.0
2627,663.0
2628,663.0
2629,663.0
2630,663.0
2631,663.0
2632,663.0
2633,663.0
2634,664.0
2635,663.0
2636,663.0
2637,664.0
2638,663.0
2639,663.0
2640,663.0
2641,663.0
2642,663.0
2643,663.0
2644,663.0
2645,663.0
2646,664.0
2647,663.0
2648,664.0
2649,663.0
2650,663.0
2651,663.0
2652,663.0
2653,663.0
2654,664.0
2655,663.0
2656,663.0
2657,663.0
2658,663.0
2659,663.0
2660,664.0
2661,663.0
2662,663.0
2663,664.0
2664,663.0
2665,663.0
2666,664.0
2667,663.0
2668,663.0
2669,663.0
2670,662.0
2671,663.0
2672,663.0
2673,663.0
2674,663.0
2675,663.0
2676,663.0
2677,664.0
2678,663.0
2679,663.0
2680,663.0
2681,663.0
2682,663.0
2683,664.0
2684,663.0
2685,663.0
2686,663.0
2687,663.0
2688,663.0
2689,662.0
2690,663.0
2691,663.0
2692,663.0
2693,663.0
2694,663.0
2695,663.0
2696,663.0
2697,664.0
2698,663.0
2699,663.0
2700,664.0
2701,663.0
2702,663.0
2703,664.0
2704,663.0
2705,663.0
2706,663.0
2707,663.0
2708,663.0
2709,664.0
2710,663.0
2711,664.0
2712,663.0
2713,663.0
2714,663.0
2715,663.0
2716,663.0
2717,664.0
2718,663.0
2719,663.0
2720,663.0
2721,663.0
2722,663.0
2723,664.0
2724,663.0
2725,663.0
2726,663.0
2727,663.0
2728,663.0
2729,664.0
2730,662.0
2731,663.0
2732,663.0
2733,663.0
2734,664.0
2735,663.0
2736,663.0
2737,663.0
2738,663.0
2739,663.0
2740,664.0
2741,663.0
2742,663.0
2743,664.0
2744,663.0
2745,663.0
2746,664.0
2747,663.0
2748,663.0
2749,663.0
2750,663.0
2751,663.0
2752,663.0
2753,663.0
2754,664.0
2755,663.0
2756,663.0
2757,664.0
2758,663.0
2759,663.0
2760,663.0
2761,663.0
2762,663.0
2763,664.0
2764,663.0
2765,663.0
2766,664.0
2767,663.0
2768,663.0
2769,664.0
2770,663.0
2771,663.0
2772,663.0
2773,663.0
2774,664.0
2775,663.0
2776,663.0
2777,663.0
2778,663.0
2779,663.0
2780,663.0
2781,663.0
2782,663.0
2783,663.0
2784,663.0
2785,663.0
2786,664.0
2787,663.0
2788,663.0
2789,664.0
2790,663.0
2791,663.0
2792,664.0
2793,663.0
2794,664.0
2795,664.0
2796,662.0
2797,663.0
2798,663.0
2799,663.0
2800,664.0
2801,663.0
2802,663.0
2803,664.0
2804,663.0
2805,663.0
2806,664.0
2807,663.0
2808,663.0
2809,664.0
2810,663.0
2811,663.0
2812,664.0
2813,663.0
2814,664.0
2815,663.0
2816,663.0
2817,664.0
2818,663.0
2819,663.0
2820,664.0
2821,663.0
2822,663.0
2823,664.0
2824,663.0
2825,663.0
2826,664.0
2827,663.0
2828,663.0
2829,664.0
2830,663.0
2831,663.0
2832,663.0
2833,663.0
2834,663.0
2835,663.0
2836,663.0
2837,663.0
2838,663.0
2839,663.0
2840,663.0
2841,663.0
2842,663.0
2843,664.0
2844,663.0
2845,663.0
2846,664.0
2847,663.0
2848,663.0
2849,664.0
2850,663.0
2851,663.0
2852,664.0
2853,663.0
2854,663.0
2855,663.0
2856,663.0
2857,664.0
2858,663.0
2859,663.0
2860,664.0
2861,663.0
2862,663.0
2863,663.0
2864,663.0
2865,663.0
2866,664.0
2867,663.0
2868,663.0
2869,664.0
2870,663.0
2871,663.0
2872,664.0
2873,663.0
2874,663.0
2875,663.0
2876,663.0
2877,663.0
2878,663.0
2879,663.0
2880,663.0
2881,663.0
2882,663.0
2883,664.0
2884,663.0
2885,663.0
2886,664.0
2887,663.0
2888,663.0
2889,664.0
2890,663.0
2891,664.0
2892,664.0
2893,663.0
2894,663.0
2895,663.0
2896,663.0
2897,663.0
2898,664.0
2899,663.0
2900,663.0
2901,663.0
2902,663.0
2903,664.0
2904,663.0
2905,663.0
2906,664.0
2907,663.0
2908,663.0
2909,664.0
2910,663.0
2911,663.0
2912,664.0
2913,663.0
2914,663.0
2915,664.0
2916,662.0
2917,663.0
2918,663.0
2919,663.0
2920,663.0
2921,663.0
2922,663.0
2923,663.0
2924,663.0
2925,663.0
2926,663.0
2927,663.0
2928,663.0
2929,664.0
2930,663.0
2931,663.0
2932,663.0
2933,663.0
2934,663.0
2935,663.0
2936,663.0
2937,664.0
2938,663.0
2939,662.0
2940,664.0
2941,663.0
2942,662.0
2943,664.0
2944,663.0
2945,663.0
2946,663.0
2947,663.0
2948,663.0
2949,664.0
2950,663.0
2951,663.0
2952,664.0
2953,663.0
2954,663.0
2955,664.0
2956,663.0
2957,663.0
2958,664.0
2959,663.0
2960,663.0
2961,663.0
2962,663.0
2963,663.0
2964,664.0
2965,663.0
2966,664.0
2967,663.0
2968,663.0
2969,664.0
2970,663.0
2971,663.0
2972,664.0
2973,663.0
2974,663.0
2975,664.0
2976,663.0
2977,663.0
2978,663.0
2979,663.0
2980,663.0
2981,663.0
2982,663.0
2983,663.0
2984,663.0
2985,663.0
2986,664.0
2987,663.0
2988,663.0
2989,664.0
2990,663.0
2991,663.0
2992,664.0
2993,662.0
2994,663.0
2995,664.0
2996,663.0
2997,663.0
2998,664.0
2999,663.0
3000,663.0
3001,663.0
3002,663.0
3003,663.0
3004,663.0
3005,663.0
3006,663.0
3007,663.0
3008,663.0
3009,664.0
3010,663.0
3011,663.0
3012,664.0
3013,663.0
3014,663.0
3015,664.0
3016,663.0
3017,663.0
3018,664.0
3019,663.0
3020,663.0
3021,663.0
3022,663.0
3023,663.0
3024,663.0
3025,663.0
3026,663.0
3027,663.0
3028,663.0
3029,664.0
3030,663.0
3031,663.0
3032,664.0
3033,663.0
3034,663.0
3035,664.0
3036,663.0
3037,663.0
3038,664.0
3039,663.0
3040,663.0
3041,663.0
3042,663.0
3043,664.0
3044,663.0
3045,663.0
3046,663.0
3047,663.0
3048,663.0
3049,664.0
3050,663.0
3051,663.0
3052,663.0
3053,663.0
3054,663.0
3055,664.0
3056,663.0
3057,663.0
3058,664.0
3059,663.0
3060,663.0
3061,663.0
3062,662.0
3063,663.0
3064,663.0
3065,663.0
3066,663.0
3067,663.0
3068,663.0
3069,663.0
3070,663.0
3071,663.0
3072,663.0
3073,663.0
3074,663.0
3075,664.0
3076,663.0
3077,663.0
3078,664.0
3079,663.0
3080,663.0
3081,664.0
3082,663.0
3083,663.0
3084,664.0
3085,663.0
3086,663.0
3087,663.0
3088,663.0
3089,664.0
3090,663.0
3091,663.0
3092,663.0
3093,663.0
3094,663.0
3095,664.0
3096,663.0
3097,663.0
3098,663.0
3099,663.0
3100,663.0
3101,664.0
3102,663.0
3103,663.0
3104,664.0
3105,663.0
3106,663.0
3107,664.0
3108,663.0
3109,663.0
3110,663.0
3111,663.0
3112,664.0
3113,663.0
3114,663.0
3115,664.0
3116,663.0
3117,663.0
3118,663.0
3119,663.0
3120,663.0
3121,664.0
3122,663.0
3123,663.0
3124,664.0
3125,663.0
3126,663.0
3127,663.0
3128,663.0
3129,664.0
3130,663.0
3131,663.0
3132,664.0
3133,663.0
3134,663.0
3135,664.0
3136,663.0
3137,663.0
3138,664.0
3139,663.0
3140,663.0
3141,664.0
3142,663.0
3143,663.0
3144,663.0
3145,663.0
3146,663.0
3147,663.0
3148,663.0
3149,664.0
3150,663.0
3151,663.0
3152,663.0
3153,663.0
3154,663.0
3155,663.0
3156,663.0
3157,663.0
3158,664.0
3159,663.0
3160,663.0
3161,664.0
3162,663.0
3163,663.0
3164,664.0
3165,663.0
3166,663.0
3167,664.0
3168,663.0
3169,663.0
3170,663.0
3171,663.0
3172,664.0
3173,663.0
3174,663.0
3175,664.0
3176,663.0
3177,663.0
3178,664.0
3179,663.0
3180,663.0
3181,664.0
3182,663.0
3183,663.0
3184,663.0
3185,663.0
3186,663.0
3187,664.0
3188,663.0
3189,663.0
3190,663.0
3191,663.0
3192,663.0
3193,663.0
3194,663.0
3195,664.0
3196,663.0
3197,663.0
3198,664.0
3199,663.0
3200,663.0
3201,664.0
3202,663.0
3203,663.0
3204,664.0
3205,663.0
3206,663.0
3207,663.0
3208,663.0
3209,663.0
3210,663.0
3211,663.0
3212,663.0
3213,663.0
3214,663.0
3215,664.0
3216,663.0
3217,663.0
3218,664.0
3219,663.0
3220,663.0
3221,664.0
3222,663.0
3223,663.0
3224,663.0
3225,663.0
3226,663.0
3227,664.0
3228,663.0
3229,663.0
3230,663.0
3231,663.0
3232,663.0
3233,663.0
3234,663.0
3235,664.0
3236,663.0
3237,663.0
3238,663.0
3239,663.0
3240,663.0
3241,664.0
3242,663.0
3243,663.0
3244,664.0
3245,663.0
3246,663.0
3247,663.0
3248,662.0
3249,663.0
3250,663.0
3251,663.0
3252,663.0
3253,663.0
3254,663.0
3255,664.0
3256,663.0
3257,663.0
3258,664.0
3259,663.0
3260,663.0
3261,664.0
3262,663.0
3263,663.0
3264,663.0
3265,663.0
3266,663.0
3267,663.0
3268,663.0
3269,663.0
3270,663.0
3271,663.0
3272,663.0
3273,663.0
3274,663.0
3275,663.0
3276,663.0
3277,663.0
3278,663.0
3279,663.0
3280,663.0
3281,663.0
3282,663.0
3283,663.0
3284,664.0
3285,663.0
3286,663.0
3287,663.0
3288,662.0
3289,663.0
3290,663.0
3291,663.0
3292,664.0
3293,663.0
3294,663.0
3295,663.0
3296,663.0
3297,663.0
3298,664.0
3299,663.0
3300,663.0
3301,664.0
3302,663.0
3303,663.0
3304,664.0
3305,663.0
3306,663.0
3307,664.0
3308,663.0
3309,663.0
3310,664.0
3311,663.0
3312,664.0
3313,664.0
3314,663.0
3315,664.0
3316,663.0
3317,663.0
3318,664.0
3319,663.0
3320,663.0
3321,664.0
3322,663.0
3323,663.0
3324,663.0
3325,663.0
3326,663.0
3327,663.0
3328,663.0
3329,663.0
3330,664.0
3331,663.0
3332,663.0
3333,663.0
3334,663.0
3335,664.0
3336,663.0
3337,663.0
3338,663.0
3339,663.0
3340,663.0
3341,664.0
3342,663.0
3343,663.0
3344,663.0
3345,663.0
3346,663.0
3347,663.0
3348,663.0
3349,663.0
3350,663.0
3351,663.0
3352,663.0
3353,663.0
3354,663.0
3355,663.0
3356,664.0
3357,663.0
3358,663.0
3359,664.0
3360,663.0
3361,664.0
3362,663.0
3363,663.0
3364,664.0
3365,663.0
3366,663.0
3367,664.0
3368,662.0
3369,663.0
3370,663.0
3371,663.0
3372,663.0
3373,663.0
3374,663.0
3375,663.0
3376,663.0
3377,662.0
3378,663.0
3379,664.0
3380,663.0
3381,663.0
3382,663.0
3383,663.0
3384,663.0
3385,663.0
3386,663.0
3387,664.0
3388,663.0
3389,663.0
3390,664.0
3391,663.0
3392,663.0
3393,664.0
3394,663.0
3395,663.0
3396,664.0
3397,663.0
3398,664.0
3399,663.0
3400,663.0
3401,664.0
3402,663.0
3403,663.0
3404,664.0
3405,663.0
3406,663.0
3407,663.0
3408,663.0
3409,663.0
3410,664.0
3411,663.0
3412,663.0
3413,663.0
3414,663.0
3415,663.0
3416,664.0
3417,663.0
3418,663.0
3419,664.0
3420,663.0
3421,663.0
3422,663.0
3423,663.0
3424,663.0
3425,663.0
3426,663.0
3427,664.0
3428,663.0
3429,663.0
3430,664.0
3431,663.0
3432,663.0
3433,663.0
3434,663.0
3435,663.0
3436,663.0
3437,663.0
3438,663.0
3439,663.0
3440,663.0
3441,664.0
3442,663.0
3443,663.0
3444,664.0
3445,663.0
3446,663.0
3447,664.0
3448,663.0
3449,663.0
3450,664.0
3451,663.0
3452,663.0
3453,664.0
3454,662.0
3455,663.0
3456,663.0
3457,663.0
3458,663.0
3459,663.0
3460,662.0
3461,664.0
3462,664.0
3463,663.0
3464,664.0
3465,663.0
3466,663.0
3467,664.0
3468,663.0
3469,663.0
3470,664.0
3471,663.0
3472,663.0
3473,664.0
3474,663.0
3475,663.0
3476,663.0
3477,663.0
3478,663.0
3479,663.0
3480,663.0
3481,663.0
3482,663.0
3483,663.0
3484,664.0
3485,663.0
3486,663.0
3487,663.0
3488,663.0
3489,663.0
3490,664.0
3491,663.0
3492,663.0
3493,664.0
3494,663.0
3495,663.0
3496,664.0
3497,663.0
3498,663.0
3499,663.0
3500,663.0
3501,663.0
3502,663.0
3503,662.0
3504,664.0
3505,663.0
3506,663.0
3507,664.0
3508,663.0
3509,663.0
3510,664.0
3511,663.0
3512,663.0
3513,664.0
3514,663.0
3515,663.0
3516,664.0
3517,663.0
3518,663.0
3519,663.0
3520,663.0
3521,663.0
3522,664.0
3523,663.0
3524,663.0
3525,663.0
3526,663.0
3527,664.0
3528,663.0
3529,662.0
3530,663.0
3531,663.0
3532,663.0
3533,664.0
3534,663.0
3535,663.0
3536,663.0
3537,662.0
3538,663.0
3539,664.0
3540,663.0
3541,663.0
3542,663.0
3543,663.0
3544,663.0
3545,663.0
3546,662.0
3547,664.0
3548,663.0
3549,663.0
3550,664.0
3551,663.0
3552,663.0
3553,664.0
3554,663.0
3555,663.0
3556,664.0
3557,663.0
3558,663.0
3559,663.0
3560,662.0
3561,663.0
3562,663.0
3563,663.0
3564,663.0
3565,664.0
3566,663.0
3567,664.0
3568,663.0
3569,663.0
3570,663.0
3571,663.0
3572,663.0
3573,663.0
3574,663.0
3575,663.0
3576,664.0
3577,663.0
3578,663.0
3579,664.0
3580,663.0
3581,663.0
3582,664.0
3583,663.0
3584,663.0
3585,663.0
3586,663.0
3587,663.0
3588,663.0
3589,663.0
3590,663.0
3591,663.0
3592,663.0
3593,664.0
3594,663.0
3595,663.0
3596,664.0
3597,663.0
3598,663.0
3599,663.0
3600,663.0
3601,663.0
3602,664.0
3603,663.0
3604,663.0
3605,664.0
3606,663.0
3607,663.0
3608,663.0
3609,663.0
3610,664.0
3611,663.0
3612,663.0
3613,664.0
3614,663.0
3615,663.0
3616,664.0
3617,662.0
3618,663.0
3619,663.0
3620,663.0
3621,663.0
3622,664.0
3623,662.0
3624,663.0
3625,664.0
3626,663.0
3627,663.0
3628,663.0
3629,663.0
3630,663.0
3631,663.0
3632,663.0
3633,664.0
3634,663.0
3635,663.0
3636,663.0
3637,663.0
3638,663.0
3639,664.0
3640,663.0
3641,663.0
3642,663.0
3643,663.0
3644,663.0
3645,664.0
3646,662.0
3647,663.0
3648,663.0
3649,663.0
3650,663.0
3651,663.0
3652,663.0
3653,664.0
3654,663.0
3655,663.0
3656,664.0
3657,663.0
3658,663.0
3659,663.0
3660,663.0
3661,663.0
3662,663.0
3663,663.0
3664,663.0
3665,664.0
3666,663.0
3667,663.0
3668,663.0
3669,663.0
3670,663.0
3671,664.0
3672,662.0
3673,664.0
3674,663.0
3675,662.0
3676,663.0
3677,663.0
3678,663.0
3679,664.0
3680,663.0
3681,663.0
3682,663.0
3683,663.0
3684,663.0
3685,663.0
3686,663.0
3687,663.0
3688,664.0
3689,663.0
3690,663.0
3691,663.0
3692,663.0
3693,663.0
3694,663.0
3695,663.0
3696,663.0
3697,663.0
3698,663.0
3699,664.0
3700,663.0
3701,663.0
3702,664.0
3703,663.0
3704,663.0
3705,663.0
3706,663.0
3707,663.0
3708,663.0
3709,662.0
3710,663.0
3711,663.0
3712,663.0
3713,664.0
3714,663.0
3715,663.0
3716,663.0
3717,663.0
3718,663.0
3719,664.0
3720,663.0
3721,663.0
3722,663.0
3723,663.0
3724,663.0
3725,663.0
3726,662.0
3727,663.0
3728,663.0
3729,663.0
3730,663.0
3731,663.0
3732,662.0
3733,663.0
3734,663.0
3735,662.0
3736,664.0
3737,663.0
3738,663.0
3739,664.0
3740,663.0
3741,663.0
3742,663.0
3743,663.0
3744,663.0
3745,664.0
3746,662.0
3747,663.0
3748,663.0
3749,663.0
3750,663.0
3751,663.0
3752,663.0
3753,663.0
3754,663.0
3755,663.0
3756,663.0
3757,663.0
3758,663.0
3759,664.0
3760,663.0
3761,663.0
3762,663.0
3763,663.0
3764,663.0
3765,664.0
3766,663.0
3767,663.0
3768,663.0
3769,663.0
3770,663.0
3771,663.0
3772,663.0
3773,663.0
3774,663.0
3775,663.0
3776,663.0
3777,663.0
3778,662.0
3779,663.0
3780,663.0
3781,663.0
3782,664.0
3783,663.0
3784,663.0
3785,664.0
3786,660.0
3787,663.0
3788,664.0
3789,662.0
3790,663.0
3791,664.0
3792,662.0
3793,663.0
3794,663.0
3795,663.0
3796,663.0
3797,663.0
3798,663.0
3799,663.0
3800,663.0
3801,663.0
3802,664.0
3803,663.0
3804,663.0
3805,663.0
3806,663.0
3807,663.0
3808,664.0
3809,663.0
3810,663.0
3811,663.0
3812,663.0
3813,663.0
3814,663.0
3815,662.0
3816,664.0
3817,663.0
3818,663.0
3819,664.0
3820,663.0
3821,663.0
3822,664.0
3823,663.0
3824,663.0
3825,664.0
3826,663.0
3827,663.0
3828,663.0
3829,663.0
3830,663.0
3831,663.0
3832,662.0
3833,663.0
3834,663.0
3835,663.0
3836,663.0
3837,663.0
3838,662.0
3839,663.0
3840,663.0
3841,663.0
3842,664.0
3843,663.0
3844,663.0
3845,664.0
3846,663.0
3847,663.0
3848,663.0
3849,663.0
3850,663.0
3851,664.0
3852,663.0
3853,663.0
3854,663.0
3855,663.0
3856,663.0
3857,663.0
3858,662.0
3859,663.0
3860,663.0
3861,663.0
3862,664.0
3863,663.0
3864,663.0
3865,664.0
3866,662.0
3867,663.0
3868,664.0
3869,663.0
3870,663.0
3871,664.0
3872,663.0
3873,663.0
3874,663.0
3875,663.0
3876,663.0
3877,663.0
3878,662.0
3879,663.0
3880,663.0
3881,663.0
3882,664.0
3883,663.0
3884,663.0
3885,664.0
3886,663.0
3887,663.0
3888,663.0
3889,663.0
3890,663.0
3891,664.0
3892,663.0
3893,663.0
3894,664.0
3895,662.0
3896,663.0
3897,663.0
3898,662.0
3899,663.0
3900,664.0
3901,663.0
3902,664.0
3903,663.0
3904,663.0
3905,663.0
3906,663.0
3907,663.0
3908,664.0
3909,663.0
3910,663.0
3911,664.0
3912,663.0
3913,663.0
3914,663.0
3915,662.0
3916,663.0
3917,663.0
3918,662.0
3919,663.0
3920,663.0
3921,663.0
3922,664.0
3923,663.0
3924,662.0
3925,663.0
3926,663.0
3927,663.0
3928,664.0
3929,663.0
3930,663.0
3931,664.0
3932,663.0
3933,663.0
3934,663.0
3935,663.0
3936,663.0
3937,664.0
3938,663.0
3939,663.0
3940,664.0
3941,663.0
3942,663.0
3943,663.0
3944,662.0
3945,664.0
3946,663.0
3947,663.0
3948,664.0
3949,663.0
3950,663.0
3951,664.0
3952,663.0
3953,663.0
3954,663.0
3955,663.0
3956,663.0
3957,664.0
3958,662.0
3959,663.0
3960,663.0
3961,663.0
3962,663.0
3963,663.0
3964,663.0
3965,664.0
3966,663.0
3967,663.0
3968,663.0
3969,663.0
3970,663.0
3971,664.0
3972,663.0
3973,663.0
3974,663.0
3975,663.0
3976,663.0
3977,663.0
3978,662.0
3979,663.0
3980,663.0
3981,663.0
3982,664.0
3983,663.0
3984,663.0
3985,664.0
3986,663.0
3987,663.0
3988,664.0
3989,663.0
3990,663.0
3991,664.0
3992,663.0
3993,663.0
3994,664.0
3995,663.0
3996,663.0
3997,664.0
3998,663.0
3999,663.0
4000,664.0
4001,662.0
4002,663.0
4003,663.0
4004,663.0
4005,663.0
4006,663.0
4007,663.0
4008,663.0
4009,663.0
4010,663.0
4011,664.0
4012,663.0
4013,663.0
4014,664.0
4015,663.0
4016,663.0
4017,664.0
4018,663.0
4019,663.0
4020,663.0
4021,663.0
4022,663.0
4023,664.0
4024,662.0
4025,664.0
4026,663.0
4027,662.0
4028,663.0
4029,663.0
4030,662.0
4031,663.0
4032,663.0
4033,663.0
4034,664.0
4035,663.0
4036,663.0
4037,664.0
4038,663.0
4039,663.0
4040,663.0
4041,663.0
4042,663.0
4043,663.0
4044,663.0
4045,663.0
4046,663.0
4047,663.0
4048,664.0
4049,663.0
4050,663.0
4051,664.0
4052,663.0
4053,663.0
4054,664.0
4055,663.0
4056,663.0
4057,664.0
4058,662.0
4059,663.0
4060,664.0
4061,663.0
4062,664.0
4063,663.0
4064,662.0
4065,663.0
4066,663.0
4067,662.0
4068,663.0
4069,663.0
4070,663.0
4071,663.0
4072,663.0
4073,663.0
4074,663.0
4075,663.0
4076,663.0
4077,663.0
4078,663.0
4079,663.0
4080,663.0
4081,663.0
4082,663.0
4083,663.0
4084,663.0
4085,663.0
4086,664.0
4087,662.0
4088,663.0
4089,663.0
4090,663.0
4091,664.0
4092,663.0
4093,663.0
4094,663.0
4095,663.0
4096,663.0
4097,663.0
4098,663.0
4099,663.0
4100,664.0
4101,662.0
4102,664.0
4103,663.0
4104,662.0
4105,663.0
4106,663.0
4107,663.0
4108,663.0
4109,663.0
4110,663.0
4111,663.0
4112,663.0
4113,663.0
4114,664.0
4115,663.0
4116,663.0
4117,664.0
4118,663.0
4119,663.0
4120,664.0
4121,663.0
4122,663.0
4123,663.0
4124,663.0
4125,663.0
4126,663.0
4127,663.0
4128,663.0
4129,663.0
4130,663.0
4131,663.0
4132,663.0
4133,663.0
4134,663.0
4135,663.0
4136,663.0
4137,664.0
4138,663.0
4139,663.0
