,emg
39080,-29017
39081,-41917
39082,-32646
39083,-29641
39084,-28382
39085,-29474
39086,-32014
39087,-35386
39088,-39248
39089,-31042
39090,-29157
39091,-42094
39092,-32001
39093,-28574
39094,-27536
39095,-28609
39096,-30929
39097,-34379
39098,-38242
39099,-29861
39100,-29861
39101,-41147
39102,-30997
39103,-27847
39104,-27016
39105,-27946
39106,-30522
39107,-34010
39108,-37436
39109,-29046
39110,-29284
39111,-40719
39112,-30639
39113,-27484
39114,-26314
39115,-27292
39116,-29629
39117,-33216
39118,-37229
39119,-29020
39120,-29437
39121,-40371
39122,-30244
39123,-27033
39124,-26032
39125,-27067
39126,-29460
39127,-33029
39128,-37114
39129,-30514
39130,-29965
39131,-40167
39132,-29971
39133,-26763
39134,-25728
39135,-26620
39136,-28919
39137,-32724
39138,-36784
39139,-30829
39140,-30684
39141,-39051
39142,-29437
39143,-26364
39144,-25320
39145,-26120
39146,-28373
39147,-32068
39148,-36431
39149,-30966
39150,-30408
39151,-38332
39152,-28917
39153,-26843
39154,-26032
39155,-26726
39156,-28992
39157,-32853
39158,-37145
39159,-30952
39160,-29904
39161,-39430
39162,-30171
39163,-26935
39164,-25734
39165,-26865
39166,-29442
39167,-33209
39168,-37462
39169,-31271
39170,-28860
39171,-40380
39172,-30356
39173,-27307
39174,-26728
39175,-27669
39176,-30078
39177,-33600
39178,-37732
39179,-31488
39180,-31999
39181,-41058
39182,-30378
39183,-27555
39184,-26789
39185,-27852
39186,-30391
39187,-33994
39188,-38321
39189,-33488
39190,-31377
39191,-40656
39192,-31112
39193,-28221
39194,-27474
39195,-28564
39196,-30959
39197,-34569
39198,-38860
39199,-34338
39200,-33939
39201,-42346
39202,-31980
39203,-28926
39204,-27659
39205,-28614
39206,-31022
39207,-34967
39208,-39231
39209,-34434
39210,-33759
39211,-42182
39212,-31718
39213,-28329
39214,-27329
39215,-28703
39216,-30924
39217,-34577
39218,-39005
39219,-34330
39220,-31701
39221,-41244
39222,-31722
39223,-28572
39224,-27476
39225,-28579
39226,-31193
39227,-34826
39228,-38565
39229,-34460
39230,-34496
39231,-41966
39232,-32166
39233,-28841
39234,-27766
39235,-28834
39236,-31430
39237,-35054
39238,-38795
39239,-32676
39240,-33464
39241,-41902
39242,-32069
39243,-29038
39244,-27831
39245,-28895
39246,-31469
39247,-35062
39248,-39070
39249,-34434
39250,-33692
39251,-41605
39252,-31847
39253,-28849
39254,-27827
39255,-28831
39256,-31281
39257,-34894
39258,-39231
39259,-32382
39260,-30121
39261,-41395
39262,-32137
39263,-29184
39264,-28104
39265,-28847
39266,-31287
39267,-34979
39268,-38910
39269,-34170
39270,-33271
39271,-41443
39272,-31696
39273,-28622
39274,-27354
39275,-28314
39276,-30671
39277,-34040
39278,-38569
39279,-33825
39280,-32406
39281,-41841
39282,-31687
39283,-28495
39284,-27249
39285,-28286
39286,-30786
39287,-34374
39288,-38647
39289,-33482
39290,-32156
39291,-40995
39292,-31354
39293,-28295
39294,-27076
39295,-27909
39296,-30336
39297,-34154
39298,-38264
39299,-31601
39300,-29122
39301,-40836
39302,-31517
39303,-28287
39304,-27184
39305,-28172
39306,-30587
39307,-34217
39308,-38613
39309,-33034
39310,-29332
39311,-41204
39312,-31399
39313,-28589
39314,-27330
39315,-28175
39316,-30691
39317,-34539
39318,-38822
39319,-32903
39320,-29474
39321,-41434
39322,-31583
39323,-28405
39324,-27234
39325,-28185
39326,-30592
39327,-34144
39328,-38384
39329,-32955
39330,-29552
39331,-40249
39332,-31204
39333,-27652
39334,-26853
39335,-28156
39336,-30368
39337,-33726
39338,-37808
39339,-31687
39340,-30929
39341,-40923
39342,-30792
39343,-27668
39344,-26369
39345,-27069
39346,-29555
39347,-33151
39348,-37306
39349,-32131
39350,-31237
39351,-40229
39352,-30502
39353,-27291
39354,-26079
39355,-27099
39356,-29471
39357,-33097
39358,-36946
39359,-29909
39360,-27261
39361,-39109
39362,-29914
39363,-26851
39364,-25567
39365,-26298
39366,-28624
39367,-32820
39368,-36719
39369,-29848
39370,-27964
39371,-39561
39372,-29776
39373,-26631
39374,-25444
39375,-26341
39376,-29082
39377,-32691
39378,-36796
39379,-30811
39380,-29794
39381,-40167
39382,-29931
39383,-26581
39384,-25412
39385,-26553
39386,-29100
39387,-32567
39388,-36456
39389,-30973
39390,-27856
39391,-39571
39392,-29747
39393,-26551
39394,-25557
39395,-26466
39396,-28599
39397,-32225
39398,-36446
39399,-31331
39400,-28133
39401,-39246
39402,-29402
39403,-26537
39404,-25573
39405,-26494
39406,-28862
39407,-32562
39408,-36627
39409,-30179
39410,-27527
39411,-39560
39412,-30119
39413,-26831
39414,-25517
39415,-26639
39416,-29299
39417,-32952
39418,-36790
39419,-31100
39420,-30440
39421,-40317
39422,-30054
39423,-26803
39424,-25886
39425,-26932
39426,-29312
39427,-32860
39428,-36897
39429,-31118
39430,-30454
39431,-40556
39432,-30487
39433,-27333
39434,-26158
39435,-27117
39436,-29662
39437,-33361
39438,-37401
39439,-32179
39440,-28984
39441,-40557
39442,-30749
39443,-27707
39444,-26759
39445,-27642
39446,-30004
39447,-33693
39448,-37712
39449,-31699
39450,-30867
39451,-41300
39452,-31154
39453,-27972
39454,-26826
39455,-27690
39456,-29848
39457,-33411
39458,-37850
39459,-32708
39460,-30427
39461,-41562
39462,-31452
39463,-28297
39464,-27149
39465,-28056
39466,-30462
39467,-33997
39468,-37884
39469,-32218
39470,-28784
39471,-41356
39472,-31977
39473,-28719
39474,-27084
39475,-27872
39476,-30353
39477,-34460
39478,-38796
39479,-32692
39480,-28894
39481,-42201
39482,-31822
39483,-28408
39484,-27350
39485,-28331
39486,-30677
39487,-34154
39488,-38095
39489,-31714
39490,-29192
39491,-41482
39492,-31387
39493,-28100
39494,-27067
39495,-28451
39496,-30931
39497,-34050
39498,-37905
39499,-32321
39500,-31488
39501,-41629
39502,-31606
39503,-28413
39504,-27017
39505,-27940
39506,-30319
39507,-34182
39508,-38309
39509,-31907
39510,-28682
39511,-41367
39512,-31535
39513,-28202
39514,-26994
39515,-27983
39516,-30334
39517,-33963
39518,-37864
39519,-32313
39520,-31327
39521,-41388
39522,-31291
39523,-28304
39524,-27074
39525,-27872
39526,-30241
39527,-33900
39528,-37787
39529,-32958
39530,-29450
39531,-41068
39532,-31080
39533,-27697
39534,-26444
39535,-27513
39536,-30278
39537,-33606
39538,-37656
39539,-31857
39540,-29256
39541,-40690
39542,-30920
39543,-27651
39544,-26430
39545,-27459
39546,-29732
39547,-33288
39548,-37412
39549,-33047
39550,-29284
39551,-39964
39552,-30407
39553,-27898
39554,-26285
39555,-27025
39556,-29533
39557,-33089
39558,-37063
39559,-32529
39560,-30644
39561,-40456
39562,-30339
39563,-27228
39564,-25941
39565,-26737
39566,-29402
39567,-32889
39568,-36887
39569,-32166
39570,-29986
39571,-41034
39572,-30474
39573,-27020
39574,-25928
39575,-26836
39576,-29121
39577,-32614
39578,-36847
39579,-31729
39580,-27347
39581,-39519
39582,-30021
39583,-26816
39584,-26274
39585,-27163
39586,-29337
39587,-33002
39588,-37005
39589,-31512
39590,-27613
39591,-39803
39592,-30221
39593,-26902
39594,-25809
39595,-26844
39596,-29196
39597,-32819
39598,-36941
39599,-31668
39600,-27634
39601,-39947
39602,-30106
39603,-26785
39604,-25350
39605,-26155
39606,-28606
39607,-32264
39608,-36426
39609,-31302
39610,-28687
39611,-40339
39612,-29810
39613,-26227
39614,-24864
39615,-25779
39616,-28242
39617,-31782
39618,-35936
39619,-29817
39620,-26414
39621,-38949
39622,-29487
39623,-26219
39624,-24932
39625,-25826
39626,-28404
39627,-32170
39628,-36346
39629,-31252
39630,-26848
39631,-39246
39632,-29714
39633,-26551
39634,-25269
39635,-26137
39636,-28374
39637,-31802
39638,-35596
39639,-30547
39640,-29952
39641,-40418
39642,-30051
39643,-26508
39644,-25226
39645,-26199
39646,-28820
39647,-32471
39648,-36592
39649,-33102
39650,-31331
39651,-40232
39652,-29741
39653,-26595
39654,-25616
39655,-26524
39656,-29061
39657,-32697
39658,-36849
39659,-31557
39660,-28409
39661,-40264
39662,-30424
39663,-27330
39664,-26216
39665,-27078
39666,-29351
39667,-32921
39668,-36960
39669,-31441
39670,-29756
39671,-40213
39672,-30197
39673,-27274
39674,-25821
39675,-26527
39676,-29336
39677,-33001
39678,-36922
39679,-32142
39680,-27949
39681,-39938
39682,-30311
39683,-27157
39684,-25918
39685,-26787
39686,-29227
39687,-32901
39688,-37187
39689,-32014
39690,-30603
39691,-40144
39692,-29836
39693,-27116
39694,-26435
39695,-27007
39696,-29324
39697,-33089
39698,-37272
39699,-32263
39700,-30670
39701,-40811
39702,-30696
39703,-27447
39704,-26239
39705,-27206
39706,-29684
39707,-33280
39708,-37337
39709,-31827
39710,-30255
39711,-41650
39712,-31002
39713,-27501
39714,-25961
39715,-27186
39716,-30209
39717,-33412
39718,-37513
39719,-32180
39720,-30206
39721,-41026
39722,-30929
39723,-27821
39724,-26103
39725,-27243
39726,-29981
39727,-33551
39728,-37626
39729,-32937
39730,-29979
39731,-40882
39732,-30629
39733,-27352
39734,-26334
39735,-26972
39736,-29316
39737,-33075
39738,-37185
39739,-31212
39740,-27508
39741,-40119
39742,-30429
39743,-27172
39744,-25897
39745,-26756
39746,-29128
39747,-32791
39748,-36939
39749,-32394
39750,-27845
39751,-39843
39752,-30109
39753,-26804
39754,-25576
39755,-26361
39756,-28851
39757,-32571
39758,-36552
39759,-32454
39760,-29652
39761,-40359
39762,-30059
39763,-26837
39764,-25301
39765,-26157
39766,-28761
39767,-32554
39768,-36795
39769,-32376
39770,-29663
39771,-40711
39772,-30250
39773,-26854
39774,-25500
39775,-26236
39776,-28663
39777,-32408
39778,-36708
39779,-32043
39780,-27158
39781,-39905
39782,-29774
39783,-27011
39784,-25508
39785,-26104
39786,-28376
39787,-31986
39788,-36302
39789,-30639
39790,-26488
39791,-39161
39792,-29659
39793,-26437
39794,-25102
39795,-25982
39796,-28367
39797,-32066
39798,-36091
39799,-31189
39800,-29317
39801,-39841
39802,-29529
39803,-26190
39804,-25030
39805,-25961
39806,-28406
39807,-31943
39808,-35959
39809,-31495
39810,-28402
39811,-40083
39812,-29589
39813,-26010
39814,-24687
39815,-25778
39816,-28711
39817,-32227
39818,-36081
39819,-30415
39820,-26744
39821,-39980
39822,-29563
39823,-25938
39824,-25123
39825,-26200
39826,-28637
39827,-32181
39828,-36181
39829,-30744
39830,-27056
39831,-39259
39832,-29605
39833,-26551
39834,-25266
39835,-26167
39836,-28476
39837,-32151
39838,-36314
39839,-32264
39840,-29537
39841,-39848
39842,-29792
39843,-26419
39844,-24925
39845,-26138
39846,-28697
39847,-31984
39848,-36173
39849,-31864
39850,-28588
39851,-39978
39852,-29921
39853,-26729
39854,-25466
39855,-26274
39856,-28596
39857,-32319
39858,-36181
39859,-30217
39860,-27802
39861,-39755
39862,-29893
39863,-26289
39864,-25000
39865,-26102
39866,-28536
39867,-32304
39868,-36243
39869,-31200
39870,-28036
39871,-39727
39872,-29940
39873,-26595
39874,-25486
39875,-26344
39876,-28664
39877,-32292
39878,-36395
39879,-30715
39880,-28155
39881,-39718
39882,-29839
39883,-26599
39884,-25341
39885,-26192
39886,-28596
39887,-32302
39888,-36384
39889,-30729
39890,-26491
39891,-39322
39892,-29701
39893,-26494
39894,-25318
39895,-26269
39896,-28574
39897,-32184
39898,-36506
39899,-31774
39900,-29646
39901,-40734
39902,-30130
39903,-26671
39904,-25281
39905,-26119
39906,-28699
39907,-32311
39908,-36322
39909,-31962
39910,-26989
39911,-39597
39912,-30127
39913,-26803
39914,-25384
39915,-26311
39916,-28874
39917,-32461
39918,-36536
39919,-31654
39920,-26475
39921,-39492
39922,-29927
39923,-26541
39924,-25107
39925,-26307
39926,-28935
39927,-33089
39928,-37103
39929,-31534
39930,-29009
39931,-40804
39932,-30406
39933,-27038
39934,-25658
39935,-26444
39936,-28928
39937,-32581
39938,-36708
39939,-31481
39940,-29126
39941,-40023
39942,-30137
39943,-26991
39944,-25721
39945,-26652
39946,-28941
39947,-32651
39948,-36874
39949,-32619
39950,-27762
39951,-40345
39952,-30409
39953,-27109
39954,-25773
39955,-26678
39956,-29042
39957,-32624
39958,-36721
39959,-31479
39960,-27034
39961,-39823
39962,-30376
39963,-26989
39964,-25296
39965,-26134
39966,-29109
39967,-32652
39968,-36779
39969,-31459
39970,-29094
39971,-40822
39972,-30239
39973,-26796
39974,-25482
39975,-26476
39976,-28804
39977,-32454
39978,-36625
39979,-32153
39980,-27128
39981,-40403
39982,-30187
39983,-26686
39984,-25384
39985,-26400
39986,-28691
39987,-32294
39988,-36547
39989,-32214
39990,-26685
39991,-39155
39992,-29852
39993,-26600
39994,-25346
39995,-26286
39996,-28747
39997,-32339
39998,-36357
39999,-31056
40000,-26736
40001,-40156
40002,-29700
40003,-26149
40004,-24815
40005,-25856
40006,-28657
40007,-32150
40008,-36412
40009,-32731
40010,-28959
40011,-40301
40012,-29584
40013,-26390
40014,-25201
40015,-26131
40016,-28488
40017,-32051
40018,-35949
40019,-31867
40020,-28522
40021,-40250
40022,-29739
40023,-26194
40024,-24981
40025,-25889
40026,-28241
40027,-31866
40028,-35881
40029,-30684
40030,-28232
40031,-40156
40032,-29499
40033,-26019
40034,-24822
40035,-25642
40036,-28095
40037,-31787
40038,-35935
40039,-30373
40040,-25684
40041,-38728
40042,-29361
40043,-26028
40044,-24794
40045,-25763
40046,-28098
40047,-31726
40048,-35891
40049,-31084
40050,-26962
40051,-39237
40052,-28820
40053,-25830
40054,-25107
40055,-26182
40056,-28147
40057,-31861
40058,-36048
40059,-31707
40060,-27709
40061,-39965
40062,-29589
40063,-26084
40064,-24714
40065,-25759
40066,-28255
40067,-31829
40068,-35982
40069,-31198
40070,-27344
40071,-39690
40072,-29584
40073,-26132
40074,-24762
40075,-26223
40076,-28751
40077,-32082
40078,-36124
40079,-32634
40080,-27717
40081,-39901
40082,-29627
40083,-26252
40084,-25121
40085,-26049
40086,-28337
40087,-31987
40088,-36189
40089,-31741
40090,-29066
40091,-39647
40092,-29741
40093,-26435
40094,-25091
40095,-25884
40096,-28032
40097,-32002
40098,-36334
40099,-32790
40100,-27717
40101,-39680
40102,-29841
40103,-26462
40104,-25223
40105,-26129
40106,-28497
40107,-32119
40108,-36189
40109,-32774
40110,-29519
40111,-40450
40112,-30351
40113,-26722
40114,-25344
40115,-26349
40116,-28805
40117,-32585
40118,-36613
40119,-31557
40120,-27545
40121,-40476
40122,-30215
40123,-26774
40124,-25430
40125,-26245
40126,-28690
40127,-32259
40128,-36519
40129,-32717
40130,-30536
40131,-41278
40132,-30254
40133,-26615
40134,-25488
40135,-26323
40136,-28727
40137,-32480
40138,-36589
40139,-33500
40140,-30477
40141,-40289
40142,-29955
40143,-26516
40144,-25452
40145,-26307
40146,-28640
40147,-32360
40148,-36564
40149,-32571
40150,-30260
40151,-40696
40152,-29877
40153,-26492
40154,-25317
40155,-26312
40156,-28531
40157,-32103
40158,-36217
40159,-32409
40160,-30074
40161,-40644
40162,-29936
40163,-26326
40164,-25134
40165,-26272
40166,-28214
40167,-31984
40168,-36370
40169,-32151
40170,-29726
40171,-39870
40172,-29526
40173,-26606
40174,-25305
40175,-26039
40176,-28549
40177,-32253
40178,-36332
40179,-31723
40180,-27385
40181,-39522
40182,-29868
40183,-26402
40184,-24693
40185,-25966
40186,-28451
40187,-31969
40188,-36574
40189,-33187
40190,-27980
40191,-39457
40192,-29691
40193,-26305
40194,-24949
40195,-25808
40196,-28297
40197,-32007
40198,-36152
40199,-31877
40200,-27614
40201,-39176
40202,-29421
40203,-26274
40204,-24822
40205,-25712
40206,-28121
40207,-31759
40208,-35626
40209,-32037
40210,-29854
40211,-40031
40212,-29787
40213,-26312
40214,-25056
40215,-25843
40216,-28276
40217,-31889
40218,-35999
40219,-31829
40220,-29145
40221,-39611
40222,-29542
40223,-26212
40224,-24784
40225,-25828
40226,-28304
40227,-31863
40228,-35948
40229,-31828
40230,-27783
40231,-40074
40232,-29622
40233,-26217
40234,-24962
40235,-25752
40236,-28297
40237,-32046
40238,-36325
40239,-33056
40240,-28349
40241,-40203
40242,-29846
40243,-26497
40244,-25089
40245,-25676
40246,-27995
40247,-31974
40248,-36609
40249,-33926
40250,-29146
40251,-39591
40252,-30040
40253,-26582
40254,-25153
40255,-25966
40256,-28465
40257,-32071
40258,-36271
40259,-32806
40260,-30048
40261,-40255
40262,-29944
40263,-26226
40264,-25105
40265,-26412
40266,-28997
40267,-32497
40268,-36632
40269,-33927
40270,-30691
40271,-40787
40272,-30237
40273,-26679
40274,-25357
40275,-26203
40276,-28524
40277,-32056
40278,-36277
40279,-32758
40280,-29942
40281,-40121
40282,-30053
40283,-26470
40284,-25021
40285,-26346
40286,-28680
40287,-32148
40288,-36381
40289,-32627
40290,-30579
40291,-40727
40292,-30012
40293,-26581
40294,-25246
40295,-26102
40296,-28386
40297,-32073
40298,-36557
40299,-34418
40300,-31465
40301,-40691
40302,-30177
40303,-26562
40304,-25298
40305,-26159
40306,-28469
40307,-32093
40308,-36669
40309,-34647
40310,-31621
40311,-40819
40312,-29807
40313,-26229
40314,-25302
40315,-26377
40316,-28841
40317,-32599
40318,-36491
40319,-32777
40320,-29239
40321,-41025
40322,-30218
40323,-26446
40324,-25164
40325,-26252
40326,-28804
40327,-32326
40328,-36352
40329,-34096
40330,-31864
40331,-40641
40332,-29681
40333,-26389
40334,-25264
40335,-26070
40336,-28511
40337,-32281
40338,-36282
40339,-33709
40340,-29472
40341,-39681
40342,-29939
40343,-26619
40344,-25239
40345,-26107
40346,-28521
40347,-32111
40348,-35989
40349,-34118
40350,-32273
40351,-40755
40352,-29733
40353,-26406
40354,-24999
40355,-25789
40356,-28142
40357,-32068
40358,-36189
40359,-34108
40360,-31509
40361,-40546
40362,-29791
40363,-26195
40364,-24912
40365,-25971
40366,-28331
40367,-31884
40368,-35825
40369,-32407
40370,-30485
40371,-40707
40372,-30286
40373,-26329
40374,-24834
40375,-25869
40376,-28491
40377,-32128
40378,-36029
40379,-33719
40380,-29807
40381,-40142
40382,-29568
40383,-26142
40384,-25054
40385,-25920
40386,-28224
40387,-31766
40388,-36287
40389,-34146
40390,-31624
40391,-40543
40392,-29726
40393,-26184
40394,-25126
40395,-25886
40396,-28156
40397,-31868
40398,-36177
40399,-33251
40400,-30868
40401,-40220
40402,-29551
40403,-26146
40404,-24866
40405,-25681
40406,-28113
40407,-31630
40408,-35867
40409,-32667
40410,-30097
40411,-39344
40412,-29181
40413,-26443
40414,-25033
40415,-25826
40416,-28143
40417,-31738
40418,-36022
40419,-33243
40420,-28138
40421,-39866
40422,-29502
40423,-26496
40424,-25230
40425,-26010
40426,-28362
40427,-31852
40428,-35811
40429,-33588
40430,-30907
40431,-39722
40432,-29529
40433,-26228
40434,-25017
40435,-25844
40436,-28166
40437,-31333
40438,-35380
40439,-32452
40440,-30855
40441,-40248
40442,-29948
40443,-26632
40444,-25182
40445,-25951
40446,-28375
40447,-32081
40448,-36399
40449,-34310
40450,-31249
40451,-40634
40452,-29787
40453,-26419
40454,-25096
40455,-25672
40456,-27947
40457,-31914
40458,-36407
40459,-33507
40460,-27954
40461,-39946
40462,-29772
40463,-26265
40464,-24930
40465,-25963
40466,-28443
40467,-32164
40468,-36273
40469,-32016
40470,-27251
40471,-38955
40472,-29532
40473,-26813
40474,-25164
40475,-25946
40476,-28444
40477,-32146
40478,-36104
40479,-33022
40480,-30302
40481,-40536
40482,-30016
40483,-26674
40484,-25051
40485,-25711
40486,-28291
40487,-32651
40488,-36809
40489,-33472
40490,-28356
40491,-40648
40492,-30386
40493,-26696
40494,-25524
40495,-26402
40496,-28718
40497,-32436
40498,-36897
40499,-34359
40500,-29454
40501,-40769
40502,-30334
40503,-26682
40504,-25307
40505,-25965
40506,-28672
40507,-32604
40508,-36831
40509,-34017
40510,-28645
40511,-39801
40512,-29987
40513,-26896
40514,-25450
40515,-26202
40516,-28633
40517,-32482
40518,-36657
40519,-32780
40520,-29472
40521,-39818
40522,-30211
40523,-26843
40524,-25309
40525,-26380
40526,-28791
40527,-32371
40528,-36515
40529,-32568
40530,-29975
40531,-40791
40532,-30172
40533,-26544
40534,-25140
40535,-26032
40536,-28288
40537,-32529
40538,-36361
40539,-33012
40540,-27899
40541,-40180
40542,-30154
40543,-26699
